Original_Video_Frame,Output_Video_Frame,Wheel_ID,Confidence,Wheel_X1,Wheel_Y1,Wheel_X2,Wheel_Y2,Wheel_Well_Y,Clearance_Distance_px
1660,415,Wheel_1,0.91,206,138,343,275,122,16
1664,416,Wheel_1,0.9,212,137,348,275,121,16
1668,417,Wheel_1,0.9,218,136,354,275,121,15
1672,418,Wheel_1,0.9,223,136,361,275,120,16
1676,419,Wheel_1,0.9,229,136,366,275,120,16
1680,420,Wheel_1,0.9,235,135,372,275,120,15
1684,421,Wheel_1,0.9,240,135,378,275,119,16
1688,422,Wheel_1,0.9,246,134,384,275,119,15
1692,423,Wheel_1,0.9,252,134,391,274,119,15
1696,424,Wheel_1,0.9,258,134,396,274,118,16
1700,425,Wheel_1,0.9,263,134,403,274,118,16
1704,426,Wheel_1,0.9,269,134,409,274,118,16
1708,427,Wheel_1,0.9,275,134,414,274,117,17
1712,428,Wheel_1,0.89,280,133,421,273,117,16
1716,429,Wheel_1,0.89,286,132,426,273,117,15
1720,430,Wheel_1,0.9,292,132,433,273,117,15
1724,431,Wheel_1,0.9,298,132,439,273,116,16
1728,432,Wheel_1,0.89,304,131,445,273,116,15
1732,433,Wheel_1,0.9,310,131,452,272,116,15
1736,434,Wheel_1,0.9,316,131,457,272,115,16
1740,435,Wheel_1,0.89,322,131,464,272,115,16
1744,436,Wheel_1,0.89,327,130,470,272,115,15
1748,437,Wheel_1,0.9,334,130,476,271,114,16
1752,438,Wheel_1,0.9,340,130,482,271,114,16
1756,439,Wheel_1,0.9,346,130,487,270,114,16
1760,440,Wheel_1,0.9,352,129,493,270,113,16
1764,441,Wheel_1,0.9,359,129,500,270,113,16
1768,442,Wheel_1,0.9,364,128,505,270,113,15
1772,443,Wheel_1,0.9,371,128,512,270,113,15
1776,444,Wheel_1,0.9,377,128,517,269,112,16
1780,445,Wheel_1,0.9,384,128,524,269,112,16
1784,446,Wheel_1,0.9,389,128,529,269,112,16
1788,447,Wheel_1,0.9,396,127,536,268,111,16
1792,448,Wheel_1,0.9,403,127,543,268,111,16
1796,449,Wheel_1,0.9,408,127,548,270,111,16
1796,449,Wheel_2,0.84,0,148,46,279,148,0
1800,450,Wheel_1,0.91,415,127,555,270,111,16
1800,450,Wheel_2,0.86,0,147,50,280,147,0
1804,451,Wheel_1,0.91,422,127,561,271,111,16
1804,451,Wheel_2,0.87,0,148,55,280,145,3
1808,452,Wheel_1,0.9,427,128,567,271,111,17
1808,452,Wheel_2,0.88,0,148,62,281,144,4
1812,453,Wheel_1,0.91,434,129,574,271,111,18
1812,453,Wheel_2,0.88,0,148,69,280,142,6
1816,454,Wheel_1,0.91,440,130,580,273,111,19
1816,454,Wheel_2,0.88,0,149,75,281,140,9
1820,455,Wheel_1,0.9,447,132,586,274,111,21
1820,455,Wheel_2,0.88,0,149,81,281,139,10
1824,456,Wheel_1,0.9,453,134,592,276,112,22
1824,456,Wheel_2,0.88,0,149,87,282,137,12
1828,457,Wheel_1,0.91,459,135,599,276,113,22
1828,457,Wheel_2,0.89,0,149,93,282,136,13
1832,458,Wheel_1,0.9,466,135,605,276,114,21
1832,458,Wheel_2,0.89,0,149,100,281,136,13
1836,459,Wheel_1,0.9,472,135,610,276,115,20
1836,459,Wheel_2,0.89,0,148,105,281,135,13
1840,460,Wheel_1,0.91,479,136,618,276,116,20
1840,460,Wheel_2,0.9,0,148,112,281,135,13
1844,461,Wheel_1,0.9,486,136,625,275,117,19
1844,461,Wheel_2,0.89,0,149,118,281,134,15
1848,462,Wheel_1,0.9,492,136,630,276,118,18
1848,462,Wheel_2,0.9,0,148,124,281,133,15
1852,463,Wheel_1,0.91,497,137,637,276,119,18
1852,463,Wheel_2,0.9,0,148,130,281,133,15
1856,464,Wheel_1,0.91,503,137,643,276,119,18
1856,464,Wheel_2,0.91,0,148,136,281,133,15
1860,465,Wheel_1,0.91,509,137,649,276,120,17
1860,465,Wheel_2,0.9,3,148,141,282,133,15
1864,466,Wheel_1,0.91,516,138,657,276,121,17
1864,466,Wheel_2,0.89,8,149,146,282,133,16
1868,467,Wheel_1,0.9,522,137,664,276,122,15
1868,467,Wheel_2,0.9,14,149,153,283,133,16
1872,468,Wheel_1,0.9,529,137,670,276,122,15
1872,468,Wheel_2,0.89,20,148,159,282,133,15
1876,469,Wheel_1,0.91,535,138,676,276,123,15
1876,469,Wheel_2,0.89,26,148,166,282,133,15
1880,470,Wheel_1,0.9,541,138,683,276,123,15
1880,470,Wheel_2,0.89,32,149,172,281,133,16
1884,471,Wheel_1,0.9,548,138,689,276,124,14
1884,471,Wheel_2,0.9,39,149,178,281,133,16
1888,472,Wheel_1,0.9,555,139,695,276,124,15
1888,472,Wheel_2,0.9,45,149,185,281,133,16
1892,473,Wheel_1,0.9,562,139,701,276,124,15
1892,473,Wheel_2,0.9,52,149,189,281,133,16
1896,474,Wheel_1,0.9,568,138,708,276,124,14
1896,474,Wheel_2,0.91,59,149,197,281,134,15
1900,475,Wheel_1,0.9,574,138,714,276,124,14
1900,475,Wheel_2,0.91,65,148,204,281,133,15
1904,476,Wheel_1,0.91,579,139,720,276,124,15
1904,476,Wheel_2,0.9,71,148,209,281,133,15
1908,477,Wheel_1,0.9,586,138,726,276,124,14
1908,477,Wheel_2,0.9,77,148,215,282,133,15
1912,478,Wheel_1,0.91,593,139,732,275,123,16
1912,478,Wheel_2,0.9,84,148,222,282,132,16
1916,479,Wheel_1,0.91,600,139,738,275,123,16
1916,479,Wheel_2,0.9,90,147,228,282,132,15
1920,480,Wheel_1,0.91,607,139,745,276,122,17
1920,480,Wheel_2,0.9,96,147,233,282,132,15
1924,481,Wheel_1,0.9,613,139,751,276,122,17
1924,481,Wheel_2,0.9,102,146,240,282,131,15
1928,482,Wheel_1,0.9,619,138,757,276,122,16
1928,482,Wheel_2,0.9,108,146,246,282,131,15
1932,483,Wheel_1,0.91,625,138,763,277,121,17
1932,483,Wheel_2,0.9,114,145,251,281,130,15
1936,484,Wheel_1,0.9,633,139,769,276,121,18
1936,484,Wheel_2,0.9,121,145,257,280,130,15
1940,485,Wheel_1,0.9,639,139,774,276,121,18
1940,485,Wheel_2,0.91,127,145,263,280,130,15
1944,486,Wheel_1,0.91,646,139,780,276,121,18
1944,486,Wheel_2,0.91,133,145,269,279,129,16
1948,487,Wheel_1,0.9,651,139,787,276,121,18
1948,487,Wheel_2,0.91,139,144,275,278,129,15
1952,488,Wheel_1,0.91,656,139,793,276,121,18
1952,488,Wheel_2,0.91,146,144,281,278,128,16
1956,489,Wheel_1,0.92,663,139,799,276,121,18
1956,489,Wheel_2,0.91,151,143,288,278,128,15
1960,490,Wheel_1,0.91,670,139,805,276,121,18
1960,490,Wheel_2,0.91,157,143,294,278,127,16
1964,491,Wheel_1,0.92,676,139,811,276,121,18
1964,491,Wheel_2,0.91,164,142,300,277,127,15
1968,492,Wheel_1,0.92,682,140,817,275,121,19
1968,492,Wheel_2,0.91,170,142,306,277,126,16
1972,493,Wheel_1,0.92,687,140,822,276,121,19
1972,493,Wheel_2,0.91,176,141,312,277,126,15
1976,494,Wheel_1,0.91,693,140,829,275,121,19
1976,494,Wheel_2,0.91,181,141,318,277,125,16
1980,495,Wheel_1,0.91,699,140,835,275,121,19
1980,495,Wheel_2,0.91,188,141,324,276,125,16
1984,496,Wheel_1,0.91,704,140,841,275,122,18
1984,496,Wheel_2,0.91,193,140,330,276,125,15
1988,497,Wheel_1,0.91,711,140,846,275,122,18
1988,497,Wheel_2,0.91,199,140,335,275,124,16
1992,498,Wheel_1,0.9,717,140,853,275,122,18
1992,498,Wheel_2,0.92,205,140,341,275,124,16
1996,499,Wheel_1,0.9,723,141,858,275,122,19
1996,499,Wheel_2,0.91,211,140,348,275,124,16
2000,500,Wheel_1,0.91,729,140,864,275,122,18
2000,500,Wheel_2,0.91,217,140,353,275,124,16
2004,501,Wheel_1,0.9,735,140,870,275,123,17
2004,501,Wheel_2,0.91,223,140,359,275,123,17
2008,502,Wheel_1,0.9,740,140,877,275,123,17
2008,502,Wheel_2,0.91,230,140,365,275,123,17
2012,503,Wheel_1,0.91,746,140,882,275,123,17
2012,503,Wheel_2,0.91,236,139,371,274,123,16
2016,504,Wheel_1,0.91,752,140,888,275,123,17
2016,504,Wheel_2,0.91,241,139,378,274,122,17
2020,505,Wheel_1,0.91,758,140,893,275,123,17
2020,505,Wheel_2,0.91,248,139,383,274,122,17
2024,506,Wheel_1,0.91,764,141,899,275,123,18
2024,506,Wheel_2,0.9,253,138,390,273,122,16
2028,507,Wheel_1,0.91,769,141,905,276,123,18
2028,507,Wheel_2,0.9,259,138,396,273,122,16
2032,508,Wheel_1,0.91,774,141,911,276,123,18
2032,508,Wheel_2,0.9,264,137,402,273,121,16
2036,509,Wheel_1,0.91,780,140,918,276,123,17
2036,509,Wheel_2,0.9,271,136,409,273,121,15
2040,510,Wheel_1,0.9,786,141,923,276,123,18
2040,510,Wheel_2,0.9,276,136,415,272,121,15
2044,511,Wheel_1,0.9,792,141,929,276,123,18
2044,511,Wheel_2,0.9,282,135,421,272,121,14
2048,512,Wheel_1,0.9,798,141,935,276,123,18
2048,512,Wheel_2,0.9,287,135,427,272,120,15
2052,513,Wheel_1,0.9,804,140,940,276,123,17
2052,513,Wheel_2,0.9,293,135,434,272,120,15
2056,514,Wheel_1,0.9,809,140,945,276,123,17
2056,514,Wheel_2,0.91,299,134,440,272,120,14
2060,515,Wheel_1,0.9,814,141,951,277,124,17
2060,515,Wheel_2,0.9,305,134,446,272,120,14
2064,516,Wheel_1,0.9,819,141,957,278,124,17
2064,516,Wheel_2,0.9,311,133,453,272,119,14
2068,517,Wheel_1,0.9,826,141,961,279,124,17
2068,517,Wheel_2,0.9,317,133,460,271,119,14
2072,518,Wheel_1,0.9,833,143,962,281,124,19
2072,518,Wheel_2,0.89,323,133,465,272,119,14
2076,519,Wheel_1,0.9,838,145,962,282,125,20
2076,519,Wheel_2,0.91,330,133,471,271,119,14
2080,520,Wheel_1,0.89,845,146,962,283,126,20
2080,520,Wheel_2,0.9,336,133,477,271,119,14
2084,521,Wheel_1,0.89,852,147,962,283,127,20
2084,521,Wheel_2,0.89,342,132,483,271,119,13
2088,522,Wheel_1,0.89,856,146,962,283,129,17
2088,522,Wheel_2,0.89,347,132,488,270,119,13
2092,523,Wheel_1,0.88,860,146,962,284,131,15
2092,523,Wheel_2,0.9,353,132,495,270,119,13
2096,524,Wheel_1,0.88,866,146,962,283,133,13
2096,524,Wheel_2,0.9,359,131,501,270,119,12
2100,525,Wheel_1,0.87,873,147,962,283,135,12
2100,525,Wheel_2,0.89,365,132,506,269,119,13
2104,526,Wheel_1,0.86,878,147,962,283,137,10
2104,526,Wheel_2,0.9,371,131,512,270,119,12
2108,527,Wheel_1,0.85,884,147,962,283,139,8
2108,527,Wheel_2,0.9,377,131,518,270,118,13
2112,528,Wheel_1,0.85,891,147,962,282,141,6
2112,528,Wheel_2,0.9,383,130,524,270,118,12
2116,529,Wheel_1,0.84,897,148,962,281,143,5
2116,529,Wheel_2,0.9,388,131,530,269,118,13
2120,530,Wheel_1,0.84,898,148,962,280,147,1
2120,530,Wheel_2,0.9,395,130,536,269,118,12
2124,531,Wheel_1,0.84,905,148,962,280,148,0
2124,531,Wheel_2,0.9,401,130,543,269,118,12
2128,532,Wheel_1,0.82,908,150,961,279,142,8
2128,532,Wheel_2,0.9,407,130,548,270,118,12
2132,533,Wheel_1,0.78,912,151,962,279,144,7
2132,533,Wheel_2,0.9,413,130,554,270,118,12
2136,534,Wheel_1,0.78,914,153,962,279,149,4
2136,534,Wheel_2,0.9,419,129,561,272,117,12
2140,535,Wheel_2,0.9,425,130,566,272,117,13
2144,536,Wheel_2,0.9,430,131,572,272,117,14
2148,537,Wheel_2,0.9,437,131,578,273,118,13
2152,538,Wheel_2,0.9,444,133,584,273,118,15
2156,539,Wheel_2,0.9,450,135,589,275,118,17
2160,540,Wheel_2,0.91,457,136,596,276,119,17
2164,541,Wheel_2,0.9,463,137,601,276,120,17
2168,542,Wheel_2,0.9,469,138,607,276,120,18
2172,543,Wheel_2,0.91,476,139,613,276,121,18
2176,544,Wheel_2,0.9,482,139,619,275,122,17
2180,545,Wheel_2,0.91,488,140,626,275,123,17
2184,546,Wheel_2,0.9,493,140,631,276,124,16
2188,547,Wheel_2,0.91,499,141,637,277,125,16
2192,548,Wheel_2,0.9,505,141,644,276,126,15
2196,549,Wheel_2,0.9,510,140,650,277,127,13
2200,550,Wheel_2,0.9,515,141,656,277,127,14
2204,551,Wheel_2,0.9,521,141,663,276,128,13
2208,552,Wheel_2,0.9,527,142,669,275,129,13
2212,553,Wheel_2,0.9,533,142,673,276,129,13
2216,554,Wheel_2,0.91,539,142,680,276,129,13
2220,555,Wheel_2,0.9,545,142,685,276,129,13
2224,556,Wheel_2,0.9,551,142,691,276,129,13
2228,557,Wheel_2,0.9,557,142,696,276,129,13
2232,558,Wheel_2,0.9,564,142,702,276,129,13
2236,559,Wheel_2,0.91,570,142,709,276,129,13
2240,560,Wheel_2,0.91,576,142,714,275,128,14
2244,561,Wheel_2,0.91,582,142,719,276,128,14
2248,562,Wheel_2,0.9,589,141,725,275,128,13
2252,563,Wheel_2,0.9,594,141,731,275,127,14
2256,564,Wheel_2,0.9,599,141,736,275,127,14
2260,565,Wheel_2,0.91,606,141,742,275,127,14
2264,566,Wheel_2,0.9,611,141,749,275,126,15
2268,567,Wheel_2,0.9,616,141,754,275,126,15
2272,568,Wheel_2,0.91,622,141,759,275,126,15
2276,569,Wheel_2,0.9,629,140,765,275,126,14
2280,570,Wheel_2,0.91,634,140,770,274,126,14
2284,571,Wheel_2,0.91,641,141,775,274,126,15
2288,572,Wheel_2,0.91,647,142,781,274,126,16
2292,573,Wheel_2,0.9,652,142,787,274,126,16
2296,574,Wheel_2,0.9,659,142,793,273,126,16
2300,575,Wheel_2,0.9,664,142,798,273,127,15
2304,576,Wheel_2,0.91,671,143,804,273,127,16
2308,577,Wheel_2,0.9,677,143,809,273,127,16
2312,578,Wheel_2,0.9,682,143,815,273,127,16
2316,579,Wheel_2,0.9,687,143,820,273,128,15
2320,580,Wheel_2,0.9,693,143,826,273,128,15
2324,581,Wheel_2,0.9,698,143,832,273,128,15
2328,582,Wheel_2,0.9,703,144,837,273,129,15
2332,583,Wheel_2,0.9,708,144,842,273,129,15
2336,584,Wheel_2,0.9,714,144,848,273,129,15
2340,585,Wheel_2,0.9,721,144,854,273,130,14
2344,586,Wheel_2,0.9,726,145,859,273,130,15
2348,587,Wheel_2,0.9,731,145,864,273,130,15
2352,588,Wheel_2,0.9,737,145,870,273,130,15
2356,589,Wheel_2,0.9,743,145,876,273,130,15
2360,590,Wheel_2,0.9,749,146,881,273,130,16
2364,591,Wheel_2,0.9,755,146,886,273,130,16
2368,592,Wheel_2,0.9,761,145,892,273,130,15
2372,593,Wheel_2,0.89,766,145,897,273,131,14
2376,594,Wheel_2,0.89,772,145,903,273,131,14
2380,595,Wheel_2,0.89,777,145,910,272,131,14
2384,596,Wheel_2,0.9,782,145,915,273,131,14
2388,597,Wheel_2,0.9,788,146,920,273,131,15
2392,598,Wheel_2,0.9,793,146,926,273,131,15
2396,599,Wheel_2,0.9,798,146,931,273,131,15
2400,600,Wheel_2,0.9,805,145,937,273,131,14
2404,601,Wheel_2,0.9,810,145,942,274,131,14
2408,602,Wheel_2,0.89,816,145,948,274,131,14
2412,603,Wheel_2,0.89,821,146,955,275,131,15
2416,604,Wheel_2,0.89,825,146,960,276,131,15
2420,605,Wheel_2,0.89,832,148,962,279,132,16
2424,606,Wheel_2,0.88,838,150,962,281,132,18
2428,607,Wheel_2,0.88,843,150,962,281,134,16
2432,608,Wheel_2,0.9,850,151,962,281,135,16
2436,609,Wheel_2,0.88,856,151,962,282,136,15
2440,610,Wheel_2,0.88,861,151,962,282,138,13
2444,611,Wheel_2,0.88,866,151,962,282,140,11
2448,612,Wheel_2,0.88,873,151,962,282,142,9
2452,613,Wheel_2,0.87,877,151,962,282,144,7
2456,614,Wheel_2,0.86,881,151,962,281,147,4
2460,615,Wheel_2,0.86,888,152,962,281,148,4
2464,616,Wheel_2,0.85,894,152,962,280,151,1
2468,617,Wheel_2,0.85,899,152,962,279,152,0
2472,618,Wheel_2,0.84,903,151,962,279,140,11
2476,619,Wheel_2,0.84,906,152,961,279,143,9
2480,620,Wheel_2,0.81,912,152,961,279,145,7
2484,621,Wheel_2,0.79,919,153,961,279,146,7
2488,622,Wheel_2,0.77,923,151,961,279,149,2
