Original_Video_Frame,Output_Video_Frame,Wheel_ID,Confidence,Wheel_X1,Wheel_Y1,Wheel_X2,Wheel_Y2,Wheel_Well_Y,Clearance_Distance_px
2176,544,Wheel_1,0.89,114,160,232,276,150,10
2180,545,Wheel_1,0.89,118,159,236,275,150,9
2184,546,Wheel_1,0.89,122,159,240,275,150,9
2188,547,Wheel_1,0.9,127,159,244,276,150,9
2192,548,Wheel_1,0.89,131,159,248,276,149,10
2196,549,Wheel_1,0.88,135,159,253,275,149,10
2200,550,Wheel_1,0.89,139,158,258,275,149,9
2204,551,Wheel_1,0.9,143,158,262,275,149,9
2208,552,Wheel_1,0.9,147,157,266,275,148,9
2212,553,Wheel_1,0.89,152,157,270,275,148,9
2216,554,Wheel_1,0.89,156,157,275,275,148,9
2220,555,Wheel_1,0.89,160,156,279,275,147,9
2224,556,Wheel_1,0.9,164,155,284,274,147,8
2228,557,Wheel_1,0.9,168,155,288,275,147,8
2232,558,Wheel_1,0.89,173,155,292,275,146,9
2236,559,Wheel_1,0.89,177,154,297,275,146,8
2240,560,Wheel_1,0.89,182,154,301,274,146,8
2244,561,Wheel_1,0.9,186,153,306,274,145,8
2248,562,Wheel_1,0.9,190,153,310,274,145,8
2252,563,Wheel_1,0.89,195,153,314,273,145,8
2256,564,Wheel_1,0.89,200,153,319,273,144,9
2260,565,Wheel_1,0.89,204,153,324,272,144,9
2264,566,Wheel_1,0.9,208,153,328,273,143,10
2268,567,Wheel_1,0.89,213,152,332,273,143,9
2272,568,Wheel_1,0.88,218,152,337,272,143,9
2276,569,Wheel_1,0.9,222,151,341,271,142,9
2280,570,Wheel_1,0.9,226,151,346,271,142,9
2284,571,Wheel_1,0.9,231,151,351,271,141,10
2288,572,Wheel_1,0.9,235,151,355,271,141,10
2292,573,Wheel_1,0.89,240,151,360,270,141,10
2296,574,Wheel_1,0.9,244,150,365,270,140,10
2300,575,Wheel_1,0.9,249,150,370,270,140,10
2304,576,Wheel_1,0.9,254,150,375,270,140,10
2308,577,Wheel_1,0.89,259,149,380,269,139,10
2312,578,Wheel_1,0.9,264,148,385,269,139,9
2316,579,Wheel_1,0.9,268,147,389,269,138,9
2320,580,Wheel_1,0.9,273,148,394,269,138,10
2324,581,Wheel_1,0.89,277,148,398,269,138,10
2328,582,Wheel_1,0.89,282,148,403,268,137,11
2332,583,Wheel_1,0.9,286,147,409,268,137,10
2336,584,Wheel_1,0.9,291,147,414,269,137,10
2340,585,Wheel_1,0.9,296,147,419,269,137,10
2344,586,Wheel_1,0.89,301,146,424,268,136,10
2348,587,Wheel_1,0.9,305,145,430,268,136,9
2352,588,Wheel_1,0.9,310,145,435,268,136,9
2356,589,Wheel_1,0.9,316,145,440,268,135,10
2360,590,Wheel_1,0.89,320,145,445,267,135,10
2364,591,Wheel_1,0.9,326,144,450,267,135,9
2368,592,Wheel_1,0.9,330,144,456,267,134,10
2372,593,Wheel_1,0.9,336,144,461,267,134,10
2376,594,Wheel_1,0.9,341,144,467,267,134,10
2380,595,Wheel_1,0.9,346,143,472,267,133,10
2384,596,Wheel_1,0.9,352,143,477,267,133,10
2388,597,Wheel_1,0.9,357,143,483,267,132,11
2392,598,Wheel_1,0.9,362,142,488,266,132,10
2396,599,Wheel_1,0.9,367,142,494,266,132,10
2400,600,Wheel_1,0.9,373,141,499,266,131,10
2404,601,Wheel_1,0.9,378,141,504,265,131,10
2408,602,Wheel_1,0.9,383,140,509,265,130,10
2412,603,Wheel_1,0.9,388,140,515,265,130,10
2416,604,Wheel_1,0.9,394,140,520,265,130,10
2416,604,Wheel_2,0.8,0,166,45,275,157,9
2420,605,Wheel_1,0.9,400,140,525,265,129,11
2420,605,Wheel_2,0.83,0,163,49,276,153,10
2424,606,Wheel_1,0.9,405,139,530,264,129,10
2424,606,Wheel_2,0.85,0,162,54,276,158,4
2428,607,Wheel_1,0.9,410,139,536,264,129,10
2428,607,Wheel_2,0.85,0,160,58,277,155,5
2432,608,Wheel_1,0.9,416,139,542,264,128,11
2432,608,Wheel_2,0.85,0,160,61,276,152,8
2436,609,Wheel_1,0.9,422,139,548,265,128,11
2436,609,Wheel_2,0.85,0,160,65,276,149,11
2440,610,Wheel_1,0.9,428,139,553,265,128,11
2440,610,Wheel_2,0.87,0,160,71,276,148,12
2444,611,Wheel_1,0.9,433,138,559,265,128,10
2444,611,Wheel_2,0.87,0,160,76,277,147,13
2448,612,Wheel_1,0.9,440,138,565,265,127,11
2448,612,Wheel_2,0.87,0,159,80,276,156,3
2452,613,Wheel_1,0.9,445,138,571,266,127,11
2452,613,Wheel_2,0.87,0,159,84,277,138,21
2456,614,Wheel_1,0.9,450,139,577,267,127,12
2456,614,Wheel_2,0.88,0,159,89,277,143,16
2460,615,Wheel_1,0.9,456,140,583,268,127,13
2460,615,Wheel_2,0.88,0,158,95,277,142,16
2464,616,Wheel_1,0.9,462,141,589,269,128,13
2464,616,Wheel_2,0.88,0,159,100,277,141,18
2468,617,Wheel_1,0.9,469,143,595,270,128,15
2468,617,Wheel_2,0.89,0,160,102,276,140,20
2472,618,Wheel_1,0.9,475,145,600,270,129,16
2472,618,Wheel_2,0.89,0,160,108,276,150,10
2476,619,Wheel_1,0.9,480,146,606,271,130,16
2476,619,Wheel_2,0.88,0,161,115,276,139,22
2480,620,Wheel_1,0.9,486,147,612,271,131,16
2480,620,Wheel_2,0.89,1,161,119,276,140,21
2484,621,Wheel_1,0.9,493,148,618,270,132,16
2484,621,Wheel_2,0.89,6,161,123,276,140,21
2488,622,Wheel_1,0.9,498,148,624,271,133,15
2488,622,Wheel_2,0.89,10,161,129,276,141,20
2492,623,Wheel_1,0.9,505,149,630,271,133,16
2492,623,Wheel_2,0.89,15,162,134,276,141,21
2496,624,Wheel_1,0.9,511,149,636,270,134,15
2496,624,Wheel_2,0.89,21,161,140,276,141,20
2500,625,Wheel_1,0.9,517,149,643,271,135,14
2500,625,Wheel_2,0.89,26,161,143,276,140,21
2504,626,Wheel_1,0.9,523,149,649,270,135,14
2504,626,Wheel_2,0.89,32,161,150,275,140,21
2508,627,Wheel_1,0.9,529,149,655,269,136,13
2508,627,Wheel_2,0.88,37,161,156,275,140,21
2512,628,Wheel_1,0.9,535,149,661,270,136,13
2512,628,Wheel_2,0.89,43,161,161,275,140,21
2516,629,Wheel_1,0.9,541,149,668,270,137,12
2516,629,Wheel_2,0.89,48,161,166,275,140,21
2520,630,Wheel_1,0.9,548,148,674,270,137,11
2520,630,Wheel_2,0.89,54,161,173,275,139,22
2524,631,Wheel_1,0.9,555,148,681,270,137,11
2524,631,Wheel_2,0.89,60,161,179,276,139,22
2528,632,Wheel_1,0.9,561,148,687,270,138,10
2528,632,Wheel_2,0.89,66,161,183,276,139,22
2532,633,Wheel_1,0.89,567,149,693,270,138,11
2532,633,Wheel_2,0.89,72,161,190,275,139,22
2536,634,Wheel_1,0.89,574,149,699,269,139,10
2536,634,Wheel_2,0.89,77,161,197,275,139,22
2540,635,Wheel_1,0.9,580,149,706,270,139,10
2540,635,Wheel_2,0.89,83,161,203,275,139,22
2544,636,Wheel_1,0.89,587,149,713,271,139,10
2544,636,Wheel_2,0.89,89,161,208,276,139,22
2548,637,Wheel_1,0.89,594,149,719,271,139,10
2548,637,Wheel_2,0.89,95,160,214,276,139,21
2552,638,Wheel_1,0.9,600,149,725,271,139,10
2552,638,Wheel_2,0.9,100,160,221,276,138,22
2556,639,Wheel_1,0.89,606,149,731,270,139,10
2556,639,Wheel_2,0.89,107,160,226,276,138,22
2560,640,Wheel_1,0.89,612,149,737,270,139,10
2560,640,Wheel_2,0.89,112,160,231,276,148,12
2564,641,Wheel_1,0.9,619,149,744,270,138,11
2564,641,Wheel_2,0.89,118,160,237,275,137,23
2568,642,Wheel_1,0.89,625,148,750,270,138,10
2568,642,Wheel_2,0.89,124,159,243,275,147,12
2572,643,Wheel_1,0.89,632,148,757,271,138,10
2572,643,Wheel_2,0.89,130,159,249,276,147,12
2576,644,Wheel_1,0.89,639,148,763,271,138,10
2576,644,Wheel_2,0.89,136,159,255,276,146,13
2580,645,Wheel_1,0.9,645,148,769,271,137,11
2580,645,Wheel_2,0.89,141,159,260,275,146,13
2584,646,Wheel_1,0.89,651,148,775,271,137,11
2584,646,Wheel_2,0.9,147,158,265,275,145,13
2588,647,Wheel_1,0.9,657,147,781,271,137,10
2588,647,Wheel_2,0.89,153,158,272,275,145,13
2592,648,Wheel_1,0.9,663,147,788,271,136,11
2592,648,Wheel_2,0.91,159,157,277,274,145,12
2596,649,Wheel_1,0.89,670,147,794,271,136,11
2596,649,Wheel_2,0.89,165,156,283,274,145,11
2600,650,Wheel_1,0.89,676,148,800,271,136,12
2600,650,Wheel_2,0.89,171,156,289,275,144,12
2604,651,Wheel_1,0.9,683,148,807,271,136,12
2604,651,Wheel_2,0.89,178,156,295,274,144,12
2608,652,Wheel_1,0.9,690,148,813,270,136,12
2608,652,Wheel_2,0.91,184,155,301,273,143,12
2612,653,Wheel_1,0.89,695,148,818,270,136,12
2612,653,Wheel_2,0.89,189,155,305,273,143,12
2616,654,Wheel_1,0.89,701,148,826,270,136,12
2616,654,Wheel_2,0.89,195,155,312,273,143,12
2620,655,Wheel_1,0.9,708,147,832,270,136,11
2620,655,Wheel_2,0.89,200,154,318,273,142,12
2624,656,Wheel_1,0.9,712,147,838,270,136,11
2624,656,Wheel_2,0.89,206,153,323,272,142,11
2628,657,Wheel_1,0.89,719,148,844,270,136,12
2628,657,Wheel_2,0.89,212,153,329,272,141,12
2632,658,Wheel_1,0.9,725,147,851,270,136,11
2632,658,Wheel_2,0.88,218,152,335,271,141,11
2636,659,Wheel_1,0.89,732,147,857,270,136,11
2636,659,Wheel_2,0.9,224,151,342,271,140,11
2640,660,Wheel_1,0.9,738,147,864,270,135,12
2640,660,Wheel_2,0.89,229,151,348,271,140,11
2644,661,Wheel_1,0.9,743,147,870,270,135,12
2644,661,Wheel_2,0.89,235,151,354,270,139,12
2648,662,Wheel_1,0.89,750,147,878,270,135,12
2648,662,Wheel_2,0.89,241,150,360,269,139,11
2652,663,Wheel_1,0.89,757,147,883,270,135,12
2652,663,Wheel_2,0.89,247,150,365,268,139,11
2656,664,Wheel_1,0.89,763,147,889,271,135,12
2656,664,Wheel_2,0.9,253,150,371,269,138,12
2660,665,Wheel_1,0.89,769,146,896,271,135,11
2660,665,Wheel_2,0.89,258,150,378,269,138,12
2664,666,Wheel_1,0.89,775,147,902,271,135,12
2664,666,Wheel_2,0.89,265,149,384,268,137,12
2668,667,Wheel_1,0.89,781,147,908,271,135,12
2668,667,Wheel_2,0.9,270,149,390,268,137,12
2672,668,Wheel_1,0.9,787,146,915,271,135,11
2672,668,Wheel_2,0.9,277,149,396,268,137,12
2676,669,Wheel_1,0.9,794,146,922,271,135,11
2676,669,Wheel_2,0.9,283,149,403,268,136,13
2680,670,Wheel_1,0.9,801,146,929,271,135,11
2680,670,Wheel_2,0.9,289,148,409,267,136,12
2684,671,Wheel_1,0.9,806,146,934,271,135,11
2684,671,Wheel_2,0.9,295,148,415,268,135,13
2688,672,Wheel_1,0.9,812,147,940,271,135,12
2688,672,Wheel_2,0.89,300,148,421,267,135,13
2692,673,Wheel_1,0.89,819,147,947,271,135,12
2692,673,Wheel_2,0.9,307,147,427,267,135,12
2696,674,Wheel_1,0.9,825,147,954,270,135,12
2696,674,Wheel_2,0.9,313,147,434,267,134,13
2700,675,Wheel_1,0.89,830,146,960,270,135,11
2700,675,Wheel_2,0.9,319,147,439,267,134,13
2704,676,Wheel_1,0.89,837,147,962,271,135,12
2704,676,Wheel_2,0.9,324,146,447,266,134,12
2708,677,Wheel_1,0.89,843,147,962,271,136,11
2708,677,Wheel_2,0.9,331,145,453,266,133,12
2712,678,Wheel_1,0.88,851,148,962,272,136,12
2712,678,Wheel_2,0.9,338,145,460,266,133,12
2716,679,Wheel_1,0.88,857,149,962,273,137,12
2716,679,Wheel_2,0.9,343,145,466,266,133,12
2720,680,Wheel_1,0.87,863,149,962,276,138,11
2720,680,Wheel_2,0.9,350,144,473,266,133,11
2724,681,Wheel_1,0.87,869,150,962,276,140,10
2724,681,Wheel_2,0.9,356,144,479,265,133,11
2728,682,Wheel_1,0.87,876,151,962,276,141,10
2728,682,Wheel_2,0.9,362,143,486,265,133,10
2732,683,Wheel_1,0.86,881,151,962,276,144,7
2732,683,Wheel_2,0.9,368,142,493,265,133,9
2736,684,Wheel_1,0.85,886,151,962,276,146,5
2736,684,Wheel_2,0.9,375,142,499,265,133,9
2740,685,Wheel_1,0.84,894,151,962,276,148,3
2740,685,Wheel_2,0.9,381,142,505,265,133,9
2744,686,Wheel_1,0.83,899,152,962,275,151,1
2744,686,Wheel_2,0.9,386,141,511,265,133,8
2748,687,Wheel_1,0.83,901,153,961,274,144,9
2748,687,Wheel_2,0.9,392,141,516,264,133,8
2752,688,Wheel_1,0.79,905,153,962,274,148,5
2752,688,Wheel_2,0.9,399,141,522,264,132,9
2756,689,Wheel_1,0.77,915,154,962,274,150,4
2756,689,Wheel_2,0.9,405,140,529,264,132,8
2760,690,Wheel_2,0.9,411,139,535,264,132,7
2764,691,Wheel_2,0.9,417,139,542,264,131,8
2768,692,Wheel_2,0.9,423,138,548,264,131,7
2772,693,Wheel_2,0.9,429,138,554,263,131,7
2776,694,Wheel_2,0.9,435,138,561,264,130,8
2780,695,Wheel_2,0.9,442,137,567,265,130,7
2784,696,Wheel_2,0.9,448,138,574,266,130,8
2788,697,Wheel_2,0.9,454,138,581,266,130,8
2792,698,Wheel_2,0.9,461,140,587,267,130,10
2796,699,Wheel_2,0.9,468,142,593,268,131,11
2800,700,Wheel_2,0.9,475,145,600,270,132,13
2804,701,Wheel_2,0.89,481,146,606,270,132,14
2808,702,Wheel_2,0.89,487,147,613,269,133,14
2812,703,Wheel_2,0.9,494,147,619,269,134,13
2816,704,Wheel_2,0.89,500,148,626,269,135,13
2820,705,Wheel_2,0.89,507,147,632,269,135,12
2824,706,Wheel_2,0.9,513,148,638,269,136,12
2828,707,Wheel_2,0.9,520,148,645,269,136,12
2832,708,Wheel_2,0.89,526,147,652,269,137,10
2836,709,Wheel_2,0.9,532,147,659,269,137,10
2840,710,Wheel_2,0.9,538,147,666,269,138,9
2844,711,Wheel_2,0.89,545,148,672,269,138,10
2848,712,Wheel_2,0.9,552,148,679,269,138,10
2852,713,Wheel_2,0.9,559,148,685,269,139,9
2856,714,Wheel_2,0.89,566,148,692,269,139,9
2860,715,Wheel_2,0.89,573,148,699,269,140,8
2864,716,Wheel_2,0.9,579,149,706,268,140,9
2868,717,Wheel_2,0.89,586,149,712,268,140,9
2872,718,Wheel_2,0.89,593,149,718,268,140,9
2876,719,Wheel_2,0.9,599,149,724,268,140,9
2880,720,Wheel_2,0.9,605,149,731,268,140,9
2884,721,Wheel_2,0.89,612,149,737,268,140,9
2888,722,Wheel_2,0.9,619,149,743,267,139,10
2892,723,Wheel_2,0.89,626,149,750,268,139,10
2896,724,Wheel_2,0.89,633,149,756,267,139,10
2900,725,Wheel_2,0.89,639,149,763,267,138,11
2904,726,Wheel_2,0.9,646,149,769,267,138,11
2908,727,Wheel_2,0.89,652,149,775,267,138,11
2912,728,Wheel_2,0.9,659,149,782,267,138,11
2916,729,Wheel_2,0.9,666,149,789,267,138,11
2920,730,Wheel_2,0.89,672,149,795,267,138,11
2924,731,Wheel_2,0.89,680,149,802,267,138,11
2928,732,Wheel_2,0.9,685,149,809,267,138,11
2932,733,Wheel_2,0.9,691,149,815,267,138,11
2936,734,Wheel_2,0.89,697,149,821,267,138,11
2940,735,Wheel_2,0.9,703,149,828,266,138,11
2944,736,Wheel_2,0.89,711,149,834,266,138,11
2948,737,Wheel_2,0.89,717,149,840,266,138,11
2952,738,Wheel_2,0.9,723,150,847,266,138,12
2956,739,Wheel_2,0.9,730,150,853,267,138,12
2960,740,Wheel_2,0.89,736,150,859,266,138,12
2964,741,Wheel_2,0.89,742,150,866,266,138,12
2968,742,Wheel_2,0.89,750,150,873,266,138,12
2972,743,Wheel_2,0.89,756,150,880,266,138,12
2976,744,Wheel_2,0.9,763,150,886,267,138,12
2980,745,Wheel_2,0.9,769,150,893,266,138,12
2984,746,Wheel_2,0.89,776,150,900,266,138,12
2988,747,Wheel_2,0.89,782,150,906,266,138,12
2992,748,Wheel_2,0.9,788,150,913,266,139,11
2996,749,Wheel_2,0.89,795,150,920,266,139,11
3000,750,Wheel_2,0.9,801,150,926,266,138,12
3004,751,Wheel_2,0.9,807,150,933,266,138,12
3008,752,Wheel_2,0.89,814,150,940,266,138,12
3012,753,Wheel_2,0.89,820,150,947,266,138,12
3016,754,Wheel_2,0.89,826,150,955,266,138,12
3020,755,Wheel_2,0.89,834,149,961,266,138,11
3024,756,Wheel_2,0.89,841,150,962,266,139,11
3028,757,Wheel_2,0.89,849,150,962,267,139,11
3032,758,Wheel_2,0.88,856,151,962,269,140,11
3036,759,Wheel_2,0.87,863,152,962,271,141,11
3040,760,Wheel_2,0.87,871,153,962,273,143,10
3044,761,Wheel_2,0.86,878,154,962,273,144,10
3048,762,Wheel_2,0.86,883,153,962,273,147,6
3052,763,Wheel_2,0.86,891,154,962,273,148,6
3056,764,Wheel_2,0.86,898,154,962,273,138,16
3060,765,Wheel_2,0.84,904,155,962,273,137,18
3064,766,Wheel_2,0.82,906,156,962,273,146,10
3068,767,Wheel_2,0.8,912,157,962,273,149,8
3072,768,Wheel_2,0.78,917,158,962,274,153,5
