Original_Video_Frame,Output_Video_Frame,Wheel_ID,Confidence,Wheel_X1,Wheel_Y1,Wheel_X2,Wheel_Y2,Wheel_Well_Y,Clearance_Distance_px
2004,501,Wheel_2,0.88,1,145,93,280,128,17
2008,502,Wheel_1,0.9,543,137,685,274,125,12
2008,502,Wheel_2,0.89,1,145,99,280,137,8
2012,503,Wheel_1,0.9,550,137,691,275,125,12
2012,503,Wheel_2,0.89,0,145,103,280,135,10
2016,504,Wheel_1,0.91,557,138,698,275,125,13
2016,504,Wheel_2,0.9,0,145,110,280,134,11
2020,505,Wheel_1,0.91,565,138,705,275,125,13
2020,505,Wheel_2,0.9,0,146,118,280,125,21
2024,506,Wheel_1,0.91,571,138,712,274,125,13
2024,506,Wheel_2,0.9,1,146,125,280,125,21
2028,507,Wheel_1,0.91,578,138,720,275,126,12
2028,507,Wheel_2,0.9,2,146,132,279,132,14
2032,508,Wheel_1,0.9,585,138,726,275,126,12
2032,508,Wheel_2,0.89,1,146,138,280,130,16
2036,509,Wheel_1,0.9,593,138,733,275,126,12
2036,509,Wheel_2,0.89,6,146,144,280,131,15
2040,510,Wheel_1,0.91,600,138,740,275,125,13
2040,510,Wheel_2,0.89,11,146,150,281,131,15
2044,511,Wheel_1,0.9,607,137,747,274,125,12
2044,511,Wheel_2,0.89,18,146,158,280,131,15
2048,512,Wheel_1,0.9,613,137,753,275,125,12
2048,512,Wheel_2,0.89,23,146,163,280,130,16
2052,513,Wheel_1,0.91,620,137,761,275,125,12
2052,513,Wheel_2,0.89,31,146,169,280,130,16
2056,514,Wheel_1,0.9,627,137,767,276,124,13
2056,514,Wheel_2,0.9,37,146,176,280,130,16
2060,515,Wheel_1,0.9,633,138,773,275,124,14
2060,515,Wheel_2,0.9,44,147,182,279,129,18
2064,516,Wheel_1,0.91,641,138,780,275,124,14
2064,516,Wheel_2,0.89,53,146,189,279,129,17
2068,517,Wheel_1,0.91,649,137,787,275,123,14
2068,517,Wheel_2,0.9,58,146,196,279,129,17
2072,518,Wheel_1,0.91,655,138,794,275,123,15
2072,518,Wheel_2,0.9,64,146,203,279,128,18
2076,519,Wheel_1,0.91,661,137,801,275,123,14
2076,519,Wheel_2,0.89,71,146,209,279,128,18
2080,520,Wheel_1,0.9,669,137,809,276,123,14
2080,520,Wheel_2,0.9,79,145,218,279,128,17
2084,521,Wheel_1,0.9,676,137,815,275,123,14
2084,521,Wheel_2,0.9,85,145,223,278,128,17
2088,522,Wheel_1,0.91,682,137,821,275,123,14
2088,522,Wheel_2,0.89,91,145,229,278,127,18
2092,523,Wheel_1,0.9,689,137,829,275,123,14
2092,523,Wheel_2,0.9,98,144,236,278,127,17
2096,524,Wheel_1,0.9,695,137,835,275,123,14
2096,524,Wheel_2,0.9,105,143,242,277,127,16
2100,525,Wheel_1,0.9,701,137,842,275,123,14
2100,525,Wheel_2,0.9,110,143,249,277,126,17
2104,526,Wheel_1,0.9,709,137,849,275,123,14
2104,526,Wheel_2,0.9,117,143,256,277,126,17
2108,527,Wheel_1,0.91,715,137,856,275,123,14
2108,527,Wheel_2,0.91,125,142,262,276,126,16
2112,528,Wheel_1,0.91,722,138,862,275,123,15
2112,528,Wheel_2,0.91,131,142,268,276,125,17
2116,529,Wheel_1,0.91,729,137,870,275,123,14
2116,529,Wheel_2,0.91,137,141,275,275,125,16
2120,530,Wheel_1,0.9,736,137,878,275,123,14
2120,530,Wheel_2,0.9,145,141,282,276,125,16
2124,531,Wheel_1,0.9,742,137,884,275,123,14
2124,531,Wheel_2,0.91,151,141,288,275,124,17
2128,532,Wheel_1,0.91,748,137,891,276,124,13
2128,532,Wheel_2,0.9,157,140,294,275,124,16
2132,533,Wheel_1,0.9,756,137,897,276,124,13
2132,533,Wheel_2,0.9,164,140,301,275,123,17
2136,534,Wheel_1,0.9,763,137,906,276,124,13
2136,534,Wheel_2,0.9,171,139,308,275,123,16
2140,535,Wheel_1,0.9,769,137,913,276,124,13
2140,535,Wheel_2,0.9,177,139,314,274,122,17
2144,536,Wheel_1,0.9,775,137,919,276,124,13
2144,536,Wheel_2,0.9,183,139,321,274,122,17
2148,537,Wheel_1,0.9,781,137,925,276,124,13
2148,537,Wheel_2,0.9,190,138,327,273,121,17
2152,538,Wheel_1,0.9,788,137,931,276,124,13
2152,538,Wheel_2,0.9,196,138,333,272,121,17
2156,539,Wheel_1,0.9,795,137,937,276,124,13
2156,539,Wheel_2,0.9,203,137,339,272,121,16
2160,540,Wheel_1,0.9,801,137,944,276,124,13
2160,540,Wheel_2,0.9,210,137,346,272,120,17
2164,541,Wheel_1,0.9,808,137,954,278,124,13
2164,541,Wheel_2,0.9,216,136,354,272,120,16
2168,542,Wheel_1,0.9,815,137,960,278,124,13
2168,542,Wheel_2,0.9,222,136,360,272,119,17
2172,543,Wheel_1,0.9,820,138,962,279,124,14
2172,543,Wheel_2,0.9,229,136,367,271,119,17
2176,544,Wheel_1,0.9,826,139,962,279,125,14
2176,544,Wheel_2,0.9,236,136,374,271,119,17
2180,545,Wheel_1,0.9,834,140,962,280,125,15
2180,545,Wheel_2,0.9,242,136,380,271,119,17
2184,546,Wheel_1,0.89,840,141,962,281,125,16
2184,546,Wheel_2,0.9,248,136,386,271,118,18
2188,547,Wheel_1,0.89,849,143,962,282,124,19
2188,547,Wheel_2,0.9,255,135,393,270,118,17
2192,548,Wheel_1,0.88,853,145,962,283,130,15
2192,548,Wheel_2,0.9,261,135,399,270,118,17
2196,549,Wheel_1,0.88,859,145,962,282,132,13
2196,549,Wheel_2,0.9,267,134,406,269,118,16
2200,550,Wheel_1,0.87,866,144,962,282,134,10
2200,550,Wheel_2,0.9,274,133,413,270,118,15
2204,551,Wheel_1,0.87,872,144,962,281,137,7
2204,551,Wheel_2,0.9,280,134,420,269,118,16
2208,552,Wheel_1,0.86,877,144,962,281,141,3
2208,552,Wheel_2,0.9,285,134,426,269,118,16
2212,553,Wheel_1,0.85,884,144,962,281,143,1
2212,553,Wheel_2,0.9,292,133,434,269,118,15
2216,554,Wheel_1,0.84,892,144,962,280,138,6
2216,554,Wheel_2,0.9,299,132,440,269,118,14
2220,555,Wheel_1,0.84,896,146,962,279,142,4
2220,555,Wheel_2,0.89,304,133,446,268,118,15
2224,556,Wheel_1,0.84,901,147,961,278,144,3
2224,556,Wheel_2,0.9,311,132,452,268,117,15
2228,557,Wheel_1,0.8,908,146,962,278,146,0
2228,557,Wheel_2,0.9,317,132,459,268,117,15
2232,558,Wheel_1,0.77,917,147,962,278,147,0
2232,558,Wheel_2,0.89,323,132,466,268,117,15
2236,559,Wheel_1,0.77,920,150,961,278,150,0
2236,559,Wheel_2,0.9,330,131,472,267,117,14
2240,560,Wheel_2,0.9,336,130,478,268,116,14
2244,561,Wheel_2,0.89,342,130,484,267,116,14
2248,562,Wheel_2,0.9,348,130,490,266,115,15
2252,563,Wheel_2,0.9,355,129,496,266,114,15
2256,564,Wheel_2,0.89,361,128,503,266,115,13
2260,565,Wheel_2,0.9,367,128,509,266,114,14
2264,566,Wheel_2,0.9,374,127,515,266,113,14
2268,567,Wheel_2,0.9,380,127,521,266,113,14
2272,568,Wheel_2,0.89,386,127,527,266,112,15
2276,569,Wheel_2,0.9,393,127,534,266,112,15
2280,570,Wheel_2,0.89,400,127,540,266,113,14
2284,571,Wheel_2,0.89,405,127,546,266,111,16
2288,572,Wheel_2,0.89,411,127,553,267,112,15
2292,573,Wheel_2,0.9,417,127,559,267,111,16
2296,574,Wheel_2,0.89,424,128,565,268,110,18
2300,575,Wheel_2,0.89,430,129,571,270,110,19
2304,576,Wheel_2,0.9,437,131,578,271,111,20
2308,577,Wheel_2,0.9,444,133,585,272,111,22
2312,578,Wheel_2,0.9,449,134,590,274,110,24
2316,579,Wheel_2,0.9,456,135,597,275,111,24
2320,580,Wheel_2,0.91,462,135,602,275,111,24
2324,581,Wheel_2,0.9,468,135,609,275,112,23
2328,582,Wheel_2,0.9,475,135,616,275,113,22
2332,583,Wheel_2,0.91,481,135,621,274,113,22
2336,584,Wheel_2,0.9,488,136,628,274,114,22
2340,585,Wheel_2,0.9,492,136,633,274,118,18
2344,586,Wheel_2,0.9,498,136,641,275,119,17
2348,587,Wheel_2,0.9,504,136,647,274,120,16
2352,588,Wheel_2,0.9,509,136,652,275,120,16
2356,589,Wheel_2,0.9,515,136,659,275,121,15
2360,590,Wheel_2,0.9,521,136,665,274,122,14
2364,591,Wheel_2,0.9,527,137,670,274,122,15
2368,592,Wheel_2,0.9,533,137,677,274,123,14
2372,593,Wheel_2,0.9,540,137,683,275,123,14
2376,594,Wheel_2,0.9,546,137,690,275,123,14
2380,595,Wheel_2,0.9,552,137,695,275,123,14
2384,596,Wheel_2,0.91,558,137,701,275,124,13
2388,597,Wheel_2,0.9,564,137,707,275,124,13
2392,598,Wheel_2,0.9,571,137,713,275,123,14
2396,599,Wheel_2,0.91,577,137,719,275,123,14
2400,600,Wheel_2,0.9,583,137,726,275,123,14
2404,601,Wheel_2,0.9,590,137,732,275,123,14
2408,602,Wheel_2,0.9,595,137,738,274,123,14
2412,603,Wheel_2,0.9,601,137,744,274,122,15
2416,604,Wheel_2,0.9,606,137,750,274,122,15
2420,605,Wheel_2,0.9,613,137,756,273,122,15
2424,606,Wheel_2,0.9,618,136,762,274,122,14
2428,607,Wheel_2,0.9,623,136,767,274,122,14
2432,608,Wheel_2,0.9,629,136,773,274,122,14
2436,609,Wheel_2,0.9,636,137,779,274,121,16
2440,610,Wheel_2,0.9,642,137,785,274,121,16
2444,611,Wheel_2,0.9,648,137,792,274,121,16
2448,612,Wheel_2,0.9,655,137,797,274,121,16
2452,613,Wheel_2,0.9,661,137,804,274,121,16
2456,614,Wheel_2,0.9,667,138,809,274,121,17
2460,615,Wheel_2,0.9,675,137,815,273,121,16
2464,616,Wheel_2,0.9,681,137,822,273,121,16
2468,617,Wheel_2,0.9,687,137,829,273,121,16
2472,618,Wheel_2,0.9,692,138,834,273,122,16
2476,619,Wheel_2,0.9,699,138,841,273,122,16
2480,620,Wheel_2,0.91,705,138,847,273,122,16
2484,621,Wheel_2,0.9,711,139,853,273,122,17
2488,622,Wheel_2,0.9,718,139,859,273,122,17
2492,623,Wheel_2,0.9,724,139,866,273,123,16
2496,624,Wheel_2,0.9,730,139,873,273,123,16
2500,625,Wheel_2,0.9,736,140,879,273,123,17
2504,626,Wheel_2,0.9,742,140,884,273,123,17
2508,627,Wheel_2,0.9,748,140,891,273,123,17
2512,628,Wheel_2,0.9,755,141,898,273,124,17
2516,629,Wheel_2,0.9,763,141,905,273,124,17
2520,630,Wheel_2,0.9,770,141,912,273,124,17
2524,631,Wheel_2,0.9,775,141,918,273,124,17
2528,632,Wheel_2,0.9,781,141,925,273,124,17
2532,633,Wheel_2,0.9,788,141,931,273,120,21
2536,634,Wheel_2,0.9,794,141,938,274,123,18
2540,635,Wheel_2,0.9,801,140,944,275,120,20
2544,636,Wheel_2,0.9,807,140,952,276,120,20
2548,637,Wheel_2,0.9,814,141,960,276,121,20
2552,638,Wheel_2,0.9,821,141,962,277,109,32
2556,639,Wheel_2,0.9,828,142,962,277,126,16
2560,640,Wheel_2,0.9,835,143,962,278,127,16
2564,641,Wheel_2,0.89,842,145,962,280,127,18
2568,642,Wheel_2,0.88,849,146,962,281,130,16
2572,643,Wheel_2,0.88,855,147,962,281,133,14
2576,644,Wheel_2,0.87,862,147,962,281,135,12
2580,645,Wheel_2,0.87,869,147,962,281,138,9
2584,646,Wheel_2,0.87,875,147,962,281,141,6
2588,647,Wheel_2,0.85,881,147,962,280,134,13
2592,648,Wheel_2,0.84,888,148,962,280,144,4
2596,649,Wheel_2,0.84,895,149,962,279,149,0
2600,650,Wheel_2,0.83,900,149,962,279,146,3
2604,651,Wheel_2,0.82,907,152,962,279,152,0
2608,652,Wheel_2,0.8,914,155,962,279,154,1
