Original_Video_Frame,Output_Video_Frame,Wheel_ID,Confidence,Wheel_X1,Wheel_Y1,Wheel_X2,Wheel_Y2,Wheel_Well_Y,Clearance_Distance_px
1632,408,Wheel_1,0.91,182,145,314,278,130,15
1636,409,Wheel_1,0.9,189,144,321,278,130,14
1640,410,Wheel_1,0.91,195,143,329,278,129,14
1644,411,Wheel_1,0.91,202,143,336,277,129,14
1648,412,Wheel_1,0.91,209,143,343,277,128,15
1652,413,Wheel_1,0.91,216,142,351,277,127,15
1656,414,Wheel_1,0.91,224,142,357,276,127,15
1660,415,Wheel_1,0.9,232,141,364,276,126,15
1664,416,Wheel_1,0.9,239,140,371,275,126,14
1668,417,Wheel_1,0.9,245,140,379,276,125,15
1672,418,Wheel_1,0.9,253,140,387,276,124,16
1676,419,Wheel_1,0.9,260,140,395,276,124,16
1680,420,Wheel_1,0.9,266,140,402,276,123,17
1684,421,Wheel_1,0.9,274,138,411,275,123,15
1688,422,Wheel_1,0.89,280,138,418,275,122,16
1692,423,Wheel_1,0.9,288,137,425,275,122,15
1696,424,Wheel_1,0.9,296,137,433,274,121,16
1700,425,Wheel_1,0.9,304,137,442,274,121,16
1704,426,Wheel_1,0.89,311,137,449,274,121,16
1708,427,Wheel_1,0.89,319,135,457,273,120,15
1712,428,Wheel_1,0.89,326,135,465,273,120,15
1716,429,Wheel_1,0.9,334,135,473,272,119,16
1720,430,Wheel_1,0.89,342,135,480,272,119,16
1724,431,Wheel_1,0.89,350,134,487,272,118,16
1728,432,Wheel_1,0.9,358,134,495,271,118,16
1732,433,Wheel_1,0.9,365,133,503,272,117,16
1736,434,Wheel_1,0.9,373,133,511,271,117,16
1740,435,Wheel_1,0.9,382,133,519,271,116,17
1744,436,Wheel_1,0.9,389,133,525,270,116,17
1744,436,Wheel_2,0.82,0,156,43,279,156,0
1748,437,Wheel_1,0.9,397,132,534,269,115,17
1748,437,Wheel_2,0.85,0,155,48,279,154,1
1752,438,Wheel_1,0.9,406,131,543,269,115,16
1752,438,Wheel_2,0.88,1,154,56,279,151,3
1756,439,Wheel_1,0.9,412,131,551,271,115,16
1756,439,Wheel_2,0.88,0,154,62,280,147,7
1760,440,Wheel_1,0.9,421,131,558,272,114,17
1760,440,Wheel_2,0.88,0,153,70,280,146,7
1764,441,Wheel_1,0.9,429,131,566,273,114,17
1764,441,Wheel_2,0.88,0,153,77,281,143,10
1768,442,Wheel_1,0.91,437,133,575,275,114,19
1768,442,Wheel_2,0.88,0,152,84,281,141,11
1772,443,Wheel_1,0.9,446,135,584,275,114,21
1772,443,Wheel_2,0.89,0,152,91,281,140,12
1776,444,Wheel_1,0.91,454,138,593,277,114,24
1776,444,Wheel_2,0.89,0,152,99,282,139,13
1780,445,Wheel_1,0.9,463,140,601,277,115,25
1780,445,Wheel_2,0.89,0,152,107,282,138,14
1784,446,Wheel_1,0.9,470,140,609,277,116,24
1784,446,Wheel_2,0.89,0,152,116,281,138,14
1788,447,Wheel_1,0.9,480,139,618,276,117,22
1788,447,Wheel_2,0.9,0,152,124,281,137,15
1792,448,Wheel_1,0.9,489,139,627,277,118,21
1792,448,Wheel_2,0.89,1,153,131,281,137,16
1796,449,Wheel_1,0.91,497,140,636,278,119,21
1796,449,Wheel_2,0.89,6,153,138,282,137,16
1800,450,Wheel_1,0.9,505,140,645,279,120,20
1800,450,Wheel_2,0.89,13,153,145,282,137,16
1804,451,Wheel_1,0.9,512,140,653,280,121,19
1804,451,Wheel_2,0.89,21,153,152,282,137,16
1808,452,Wheel_1,0.9,520,140,663,279,122,18
1808,452,Wheel_2,0.89,29,153,162,282,137,16
1812,453,Wheel_1,0.91,528,140,671,279,123,17
1812,453,Wheel_2,0.89,35,153,168,282,137,16
1816,454,Wheel_1,0.91,536,140,680,280,123,17
1816,454,Wheel_2,0.9,43,153,175,282,137,16
1820,455,Wheel_1,0.9,545,140,689,280,124,16
1820,455,Wheel_2,0.9,51,152,184,282,137,15
1824,456,Wheel_1,0.91,555,141,698,280,125,16
1824,456,Wheel_2,0.89,59,152,192,283,137,15
1828,457,Wheel_1,0.9,564,140,707,281,125,15
1828,457,Wheel_2,0.9,67,152,200,283,137,15
1832,458,Wheel_1,0.9,572,140,716,281,126,14
1832,458,Wheel_2,0.89,74,152,209,283,138,14
1836,459,Wheel_1,0.9,582,141,725,281,126,15
1836,459,Wheel_2,0.9,83,152,217,283,138,14
1840,460,Wheel_1,0.9,590,141,733,280,127,14
1840,460,Wheel_2,0.89,91,152,224,284,138,14
1844,461,Wheel_1,0.91,598,141,742,280,127,14
1844,461,Wheel_2,0.89,99,152,231,284,138,14
1848,462,Wheel_1,0.9,607,140,751,280,127,13
1848,462,Wheel_2,0.9,108,151,240,284,138,13
1852,463,Wheel_1,0.9,616,141,759,280,126,15
1852,463,Wheel_2,0.89,115,151,248,283,137,14
1856,464,Wheel_1,0.91,624,140,768,281,126,14
1856,464,Wheel_2,0.89,123,151,256,283,137,14
1860,465,Wheel_1,0.91,634,141,776,280,126,15
1860,465,Wheel_2,0.9,131,151,263,282,136,15
1864,466,Wheel_1,0.91,645,140,785,280,125,15
1864,466,Wheel_2,0.9,139,150,271,281,136,14
1868,467,Wheel_1,0.91,653,140,794,280,125,15
1868,467,Wheel_2,0.91,148,149,280,280,135,14
1872,468,Wheel_1,0.91,662,140,803,280,124,16
1872,468,Wheel_2,0.9,156,148,288,280,134,14
1876,469,Wheel_1,0.9,671,140,812,280,123,17
1876,469,Wheel_2,0.9,164,148,296,279,133,15
1880,470,Wheel_1,0.91,679,140,821,280,123,17
1880,470,Wheel_2,0.91,172,147,304,279,133,14
1884,471,Wheel_1,0.9,688,139,830,280,122,17
1884,471,Wheel_2,0.9,180,146,313,279,132,14
1888,472,Wheel_1,0.91,695,139,839,280,122,17
1888,472,Wheel_2,0.9,188,145,321,278,131,14
1892,473,Wheel_1,0.92,704,139,848,279,121,18
1892,473,Wheel_2,0.91,196,144,330,278,130,14
1896,474,Wheel_1,0.92,713,139,856,279,121,18
1896,474,Wheel_2,0.91,205,144,338,277,130,14
1900,475,Wheel_1,0.92,722,140,865,279,120,20
1900,475,Wheel_2,0.91,213,144,346,277,129,15
1904,476,Wheel_1,0.91,731,140,875,279,120,20
1904,476,Wheel_2,0.91,222,143,354,276,128,15
1908,477,Wheel_1,0.91,739,140,884,279,120,20
1908,477,Wheel_2,0.92,231,143,363,276,127,16
1912,478,Wheel_1,0.9,750,139,894,278,119,20
1912,478,Wheel_2,0.91,239,142,372,275,126,16
1916,479,Wheel_1,0.9,760,139,903,278,119,20
1916,479,Wheel_2,0.91,247,142,380,276,126,16
1920,480,Wheel_1,0.91,769,139,913,279,119,20
1920,480,Wheel_2,0.9,257,141,389,275,125,16
1924,481,Wheel_1,0.9,777,139,922,279,119,20
1924,481,Wheel_2,0.9,265,141,398,275,124,17
1928,482,Wheel_1,0.91,786,138,932,280,119,19
1928,482,Wheel_2,0.9,273,140,407,275,124,16
1932,483,Wheel_1,0.91,795,139,941,279,119,20
1932,483,Wheel_2,0.9,281,140,416,274,123,17
1936,484,Wheel_1,0.91,804,139,951,280,119,20
1936,484,Wheel_2,0.91,289,139,425,274,123,16
1940,485,Wheel_1,0.91,813,139,960,280,119,20
1940,485,Wheel_2,0.9,298,138,434,274,122,16
1944,486,Wheel_1,0.91,822,140,962,281,119,21
1944,486,Wheel_2,0.9,306,137,443,274,122,15
1948,487,Wheel_1,0.9,833,140,962,284,120,20
1948,487,Wheel_2,0.9,315,136,453,273,121,15
1952,488,Wheel_1,0.89,842,141,962,285,122,19
1952,488,Wheel_2,0.9,324,136,463,273,121,15
1956,489,Wheel_1,0.89,852,143,962,287,124,19
1956,489,Wheel_2,0.9,332,135,472,273,121,14
1960,490,Wheel_1,0.88,860,145,962,288,127,18
1960,490,Wheel_2,0.89,341,135,482,273,121,14
1964,491,Wheel_1,0.88,871,144,962,288,130,14
1964,491,Wheel_2,0.9,350,134,491,272,121,13
1968,492,Wheel_1,0.87,880,144,962,288,133,11
1968,492,Wheel_2,0.9,360,134,500,272,121,13
1972,493,Wheel_1,0.84,891,144,962,287,137,7
1972,493,Wheel_2,0.9,367,134,508,272,121,13
1976,494,Wheel_1,0.83,898,146,962,287,130,16
1976,494,Wheel_2,0.9,376,134,517,272,121,13
1980,495,Wheel_1,0.82,907,148,962,285,134,14
1980,495,Wheel_2,0.89,385,133,526,272,121,12
1984,496,Wheel_1,0.77,917,151,962,284,136,15
1984,496,Wheel_2,0.91,394,133,535,271,121,12
1988,497,Wheel_2,0.9,404,132,545,271,121,11
1992,498,Wheel_2,0.9,413,133,554,273,120,13
1996,499,Wheel_2,0.9,422,132,564,274,120,12
2000,500,Wheel_2,0.9,432,133,573,275,120,13
2004,501,Wheel_2,0.9,441,135,583,276,120,15
2008,502,Wheel_2,0.9,451,137,592,279,120,17
2012,503,Wheel_2,0.91,461,139,602,280,121,18
2016,504,Wheel_2,0.9,470,140,611,280,122,18
2020,505,Wheel_2,0.9,481,140,621,279,123,17
2024,506,Wheel_2,0.9,491,140,632,281,124,16
2028,507,Wheel_2,0.9,502,141,642,281,125,16
2032,508,Wheel_2,0.9,509,141,651,281,126,15
2036,509,Wheel_2,0.9,518,141,661,281,127,14
2040,510,Wheel_2,0.9,526,141,670,281,128,13
2044,511,Wheel_2,0.91,536,142,680,281,128,14
2048,512,Wheel_2,0.9,546,142,690,281,129,13
2052,513,Wheel_2,0.91,557,143,701,281,129,14
2056,514,Wheel_2,0.91,567,142,710,280,130,12
2060,515,Wheel_2,0.91,577,143,720,280,130,13
2064,516,Wheel_2,0.9,587,142,731,280,130,12
2068,517,Wheel_2,0.9,597,143,739,279,130,13
2072,518,Wheel_2,0.9,608,143,749,279,130,13
2076,519,Wheel_2,0.9,616,143,758,279,130,13
2080,520,Wheel_2,0.9,626,142,768,279,130,12
2084,521,Wheel_2,0.9,635,142,778,278,130,12
2088,522,Wheel_2,0.9,646,142,788,278,129,13
2092,523,Wheel_2,0.9,656,142,798,278,129,13
2096,524,Wheel_2,0.9,667,142,808,277,128,14
2100,525,Wheel_2,0.9,677,141,818,277,128,13
2104,526,Wheel_2,0.9,688,142,829,277,127,15
2108,527,Wheel_2,0.9,696,142,838,277,127,15
2112,528,Wheel_2,0.91,706,142,848,277,126,16
2116,529,Wheel_2,0.9,715,141,858,277,126,15
2120,530,Wheel_2,0.9,725,141,869,277,126,15
2124,531,Wheel_2,0.91,735,141,879,277,126,15
2128,532,Wheel_2,0.9,745,142,890,277,126,16
2132,533,Wheel_2,0.89,757,142,900,276,126,16
2136,534,Wheel_2,0.9,767,142,911,276,126,16
2140,535,Wheel_2,0.89,777,142,920,277,126,16
2144,536,Wheel_2,0.9,787,142,931,277,126,16
2148,537,Wheel_2,0.89,796,142,941,277,126,16
2152,538,Wheel_2,0.9,806,142,954,278,126,16
2156,539,Wheel_2,0.9,817,142,962,279,127,15
2160,540,Wheel_2,0.9,827,143,962,281,127,16
2164,541,Wheel_2,0.89,837,144,962,285,129,15
2168,542,Wheel_2,0.89,849,145,962,286,131,14
2172,543,Wheel_2,0.88,859,148,962,288,134,14
2176,544,Wheel_2,0.88,870,149,962,288,137,12
2180,545,Wheel_2,0.86,879,149,962,287,142,7
2184,546,Wheel_2,0.84,890,149,962,287,146,3
2188,547,Wheel_2,0.84,900,150,962,285,134,16
2192,548,Wheel_2,0.81,911,152,962,285,139,13
2196,549,Wheel_2,0.79,921,151,962,285,137,14
